fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax,pf,qf,pt,qt,mu_sf,mu_st,mu_angmin,mu_angmax
7228,7227,0.00016,0.01098,0,1259,0,0,1,0,1,0,0,-651.58,-118.99,652.26,166.13,0,0,0,0
7227,7422,0.00048,0.00974,0.67927,2768,0,0,0,0,1,0,0,-449.44,-138.63,450.4,85.67,0,0,0,0
7229,7228,0.00043,0.01801,0,467,0,0,1,0,1,0,0,-234.81,-24.58,235.04,34.52,0,0,0,0
7229,7228,0.00043,0.01801,0,467,0,0,1,0,1,0,0,-234.81,-24.58,235.04,34.52,0,0,0,0
7229,7228,0.00043,0.01801,0,467,0,0,1,0,1,0,0,-234.81,-24.58,235.04,34.52,0,0,0,0
7409,7228,0.0016,0.01143,0.02083,443,0,0,0,0,1,0,0,62.54,-37.21,-62.45,35.67,0,0,0,0
7397,7230,0.01033,0.04606,0.00675,149,0,0,0,0,1,0,0,-54.07,31.7,54.47,-30.63,0,0,0,0
7265,7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.13,11.6,-131.56,-8.08,0,0,0,0
7265,7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.13,11.6,-131.56,-8.08,0,0,0,0
7265,7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.13,11.6,-131.56,-8.08,0,0,0,0
7265,7231,0.00327,0.02233,0.0038,221,0,0,0,0,1,0,0,132.13,11.6,-131.56,-8.08,0,0,0,0
7231,7403,0.00187,0.01275,0.00217,221,0,0,0,0,1,0,0,102.38,-18,-102.18,19.17,0,0,0,0
7231,7403,0.00187,0.01275,0.00217,221,0,0,0,0,1,0,0,102.38,-18,-102.18,19.17,0,0,0,0
7273,7232,0.00198,0.01376,0.00225,221,0,0,0,0,1,0,0,-88.1,65.47,88.32,-64.14,0,0,0,0
7233,7251,0.01464,0.0358,0.00469,98,0,0,0,0,1,0,0,-19.26,-11.38,19.33,11.1,0,0,0,0
7251,7235,0.01132,0.04952,0.00754,149,0,0,0,0,1,0,0,-26.44,-59.88,26.92,61.21,0,0,0,0
7235,7315,0.00551,0.03841,0.00628,221,0,0,0,0,1,0,0,-89.27,65.16,89.9,-61.38,0,0,0,0
7235,7315,0.00551,0.03841,0.00628,221,0,0,0,0,1,0,0,-89.27,65.16,89.9,-61.38,0,0,0,0
7236,7245,0.00642,0.02662,0.00452,221,0,0,0,0,1,0,0,33.21,111.32,-32.39,-108.39,0,0,0,0
7236,7292,0.01113,0.04618,0.00784,221,0,0,0,0,1,0,0,-94.96,87.83,96.73,-81.32,0,0,0,0
7236,7411,0.01497,0.06208,0.01054,149,0,0,0,0,1,0,0,23.49,52.22,-23.01,-51.34,0,0,0,0
7237,7247,0.03475,0.15202,0.02315,149,0,0,0,0,1,0,0,-46.68,5.36,47.48,-4.18,0,0,0,0
7238,7392,0.0068,0.039,0.005,221,0,0,0,0,1,0,0,-61.9,41.64,62.26,-40.07,0,0,0,0
7294,7239,0.05931,0.14497,0.01898,98,0,0,0,0,1,0,0,31.78,5.61,-31.18,-6.11,0,0,0,0
7239,7392,0.03658,0.08942,0.01171,98,0,0,0,0,1,0,0,-11.21,-5.9,11.27,4.86,0,0,0,0
7241,7362,0.00281,0.01606,0.00241,98,0,0,0,0,1,0,0,-26.12,9.02,26.14,-9.13,0,0,0,0
7242,7295,0.01417,0.03406,0.00462,98,0,0,0,0,1,0,0,3.84,0.05,-3.84,-0.5,0,0,0,0
7242,7319,0.00493,0.03187,0.00608,221,0,0,0,0,1,0,0,-4.96,2.17,4.96,-2.75,0,0,0,0
7242,7319,0.00493,0.03187,0.00608,221,0,0,0,0,1,0,0,-4.96,2.17,4.96,-2.75,0,0,0,0
7260,7243,0.00509,0.03286,0.00627,221,0,0,0,0,1,0,0,113.05,-8.4,-112.4,11.98,0,0,0,0
7260,7243,0.00509,0.03286,0.00627,221,0,0,0,0,1,0,0,113.05,-8.4,-112.4,11.98,0,0,0,0
7244,7272,0.01177,0.05245,0.00769,149,0,0,0,0,1,0,0,22.96,-5.9,-22.89,5.44,0,0,0,0
7246,7251,0.01351,0.07719,0.0116,98,0,0,0,0,1,0,0,26.02,-23.7,-25.85,23.53,0,0,0,0
7246,7410,0.00919,0.06404,0.01047,221,0,0,0,0,1,0,0,-83.72,-1.15,84.39,4.78,0,0,0,0
7246,7410,0.00919,0.06404,0.01047,221,0,0,0,0,1,0,0,-83.72,-1.15,84.39,4.78,0,0,0,0
7425,7246,0.00724,0.01741,0.00236,98,0,0,0,0,1,0,0,37.12,16.02,-37,-15.95,0,0,0,0
7339,7247,0.01441,0.05979,0.01015,149,0,0,0,0,1,0,0,38.28,0.14,-38.07,-0.28,0,0,0,0
7362,7248,0.00406,0.01777,0.00271,149,0,0,0,0,1,0,0,39.23,-3.13,-39.16,3.14,0,0,0,0
7248,7386,0.00247,0.01596,0.00304,221,0,0,0,0,1,0,0,-84.91,-30.92,85.12,31.96,0,0,0,0
7248,7386,0.00247,0.01596,0.00304,221,0,0,0,0,1,0,0,-84.91,-30.92,85.12,31.96,0,0,0,0
7249,7255,0.00406,0.02776,0.00472,221,0,0,0,0,1,0,0,-124.61,-10.48,125.26,14.44,0,0,0,0
7249,7255,0.00406,0.02776,0.00472,221,0,0,0,0,1,0,0,-124.61,-10.48,125.26,14.44,0,0,0,0
7249,7344,0.00383,0.02615,0.00445,221,0,0,0,0,1,0,0,90.43,7.79,-90.11,-6.02,0,0,0,0
7249,7344,0.00383,0.02615,0.00445,221,0,0,0,0,1,0,0,90.43,7.79,-90.11,-6.02,0,0,0,0
7249,7382,0.01682,0.04113,0.00539,98,0,0,0,0,1,0,0,-23.29,12.42,23.41,-12.66,0,0,0,0
7250,7276,0.00404,0.0261,0.00498,221,0,0,0,0,1,0,0,94.25,-62.85,-93.73,65.68,0,0,0,0
7250,7276,0.00404,0.0261,0.00498,221,0,0,0,0,1,0,0,94.25,-62.85,-93.73,65.68,0,0,0,0
7253,7252,0.0009,0.03239,0,297,0,0,1,0,1,0,0,-178.84,-33.52,179.14,44.13,0,0,0,0
7312,7252,0.00133,0.01297,0.02495,647,0,0,0,0,1,0,0,107.78,30.17,-107.62,-31.21,0,0,0,0
7327,7252,0.00593,0.04235,0.07721,443,0,0,0,0,1,0,0,21.27,0.35,-21.25,-8.2,0,0,0,0
7347,7252,0.00363,0.03547,0.06824,548,0,0,0,0,1,0,0,106.24,-6.09,-105.85,2.82,0,0,0,0
7313,7253,0.01056,0.04704,0.0069,149,0,0,0,0,1,0,0,13.25,-1.06,-13.23,0.45,0,0,0,0
7253,7412,0.00665,0.04295,0.00819,221,0,0,0,0,1,0,0,50.57,3.65,-50.4,-3.38,0,0,0,0
7253,7412,0.00665,0.04295,0.00819,221,0,0,0,0,1,0,0,50.57,3.65,-50.4,-3.38,0,0,0,0
7255,7258,0.00242,0.01655,0.00282,221,0,0,0,0,1,0,0,116.5,11.96,-116.17,-9.97,0,0,0,0
7255,7258,0.00242,0.01655,0.00282,221,0,0,0,0,1,0,0,116.5,11.96,-116.17,-9.97,0,0,0,0
7255,7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.23,-2.26,-172.91,4.16,0,0,0,0
7255,7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.23,-2.26,-172.91,4.16,0,0,0,0
7255,7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.23,-2.26,-172.91,4.16,0,0,0,0
7255,7399,0.00104,0.00673,0.00128,250,0,0,0,0,1,0,0,173.23,-2.26,-172.91,4.16,0,0,0,0
7256,7297,0.00926,0.02263,0.00296,98,0,0,0,0,1,0,0,34.26,14.83,-34.13,-14.8,0,0,0,0
7257,7317,0.00452,0.03088,0.00525,221,0,0,0,0,1,0,0,-65.91,-8.45,66.11,9.33,0,0,0,0
7257,7317,0.00452,0.03088,0.00525,221,0,0,0,0,1,0,0,-65.91,-8.45,66.11,9.33,0,0,0,0
7259,7403,0.00479,0.03335,0.00545,221,0,0,0,0,1,0,0,-110.39,30.52,111.01,-26.71,0,0,0,0
7259,7403,0.00479,0.03335,0.00545,221,0,0,0,0,1,0,0,-110.39,30.52,111.01,-26.71,0,0,0,0
7368,7260,0.00263,0.01833,0.003,221,0,0,0,0,1,0,0,117.27,8.38,-116.91,-6.17,0,0,0,0
7368,7260,0.00263,0.01833,0.003,221,0,0,0,0,1,0,0,117.27,8.38,-116.91,-6.17,0,0,0,0
7368,7260,0.00263,0.01833,0.003,221,0,0,0,0,1,0,0,117.27,8.38,-116.91,-6.17,0,0,0,0
7262,7261,0.00059,0.02478,0,305,0,0,1,0,1,0,0,-153.62,41.02,153.76,-35.1,0,0,0,0
7261,7429,0.0045,0.04398,0.08462,548,0,0,0,0,1,0,0,85.1,-30.84,-84.76,25.3,0,0,0,0
7262,7302,0.01427,0.06362,0.00933,149,0,0,0,0,1,0,0,81.59,13.66,-80.67,-10.51,0,0,0,0
7264,7263,0.00013,0.00819,0,1362,0,0,1,0,1,0,0,-669.71,-64.03,670.27,99.61,0,0,0,0
7264,7263,0.00013,0.00819,0,1362,0,0,1,0,1,0,0,-669.71,-64.03,670.27,99.61,0,0,0,0
7266,7263,0.00013,0.00771,0,983,0,0,1,0,1,0,0,303.76,-33.81,-303.65,40.66,0,0,0,0
7267,7263,0.00069,0.04478,0,443,0,0,1,0,1,0,0,90.39,-10.06,-90.34,13.6,0,0,0,0
7268,7263,0.0002,0.01399,0,438,0,0,1,0,1,0,0,90.39,-10.06,-90.38,11.16,0,0,0,0
7269,7263,0.00038,0.04031,0,440,0,0,1,0,1,0,0,90.39,-10.06,-90.36,13.24,0,0,0,0
7270,7263,0.00019,0.01203,0,701,0,0,1,0,1,0,0,180.78,-20.12,-180.72,23.9,0,0,0,0
7265,7264,0.00053,0.0323,0,461,0,0,1,0,1,0,0,-295.71,-32.11,296.18,60.44,0,0,0,0
7265,7264,0.00053,0.0323,0,461,0,0,1,0,1,0,0,-295.71,-32.11,296.18,60.44,0,0,0,0
7264,7332,0.00258,0.01841,0.03356,523,0,0,0,0,1,0,0,194.22,4.9,-193.29,-1.71,0,0,0,0
7315,7271,0.01055,0.04377,0.00743,149,0,0,0,0,1,0,0,32.08,29.53,-31.88,-29.45,0,0,0,0
7271,7340,0.01045,0.04336,0.00736,149,0,0,0,0,1,0,0,3.43,21.39,-3.38,-21.9,0,0,0,0
7316,7272,0.00354,0.02023,0.00304,98,0,0,0,0,1,0,0,-16.38,-18.81,16.4,18.64,0,0,0,0
7273,7405,0.01205,0.06881,0.01034,98,0,0,0,0,1,0,0,-18.4,25.01,18.51,-25.45,0,0,0,0
7275,7274,0.00248,0.12538,0,143,0,0,1,0,1,0,0,-25.2,-0.8,25.22,1.58,0,0,0,0
7276,7395,0.00344,0.02064,0.0028,221,0,0,0,0,1,0,0,35.07,83.05,-34.8,-81.69,0,0,0,0
7277,7337,0.02832,0.06923,0.00906,98,0,0,0,0,1,0,0,34.51,15.32,-34.12,-15.33,0,0,0,0
7279,7278,0.00131,0.07995,0,172,0,0,1,0,1,0,0,-72.4,-1.22,72.47,5.32,0,0,0,0
7280,7278,0.00175,0.10484,0,87,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7281,7278,0.00169,0.12869,0,91,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7367,7278,0.00241,0.0172,0.03135,443,0,0,0,0,1,0,0,0.84,5.83,-0.84,-9.05,0,0,0,0
7392,7279,0.00555,0.02431,0.0037,221,0,0,0,0,1,0,0,-125.56,20.47,126.44,-16.98,0,0,0,0
7283,7282,0.00254,0.07063,0,145,0,0,1,0,1,0,0,-112.92,-21.26,113.26,30.57,0,0,0,0
7284,7282,0.00703,0.26257,0,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7285,7282,0.00137,0.08957,0,93,0,0,1,0,1,0,0,21.22,0,-21.21,0.39,0,0,0,0
7286,7282,0.00545,0.20611,0,93,0,0,1,0,1,0,0,21.22,0,-21.2,0.89,0,0,0,0
7287,7282,0.00328,0.17841,0,91,0,0,1,0,1,0,0,21.22,-0,-21.21,0.77,0,0,0,0
7288,7282,0.00467,0.19001,0,93,0,0,1,0,1,0,0,21.22,0,-21.2,0.82,0,0,0,0
7289,7282,0.00155,0.07083,0,124,0,0,1,0,1,0,0,42.45,-0,-42.42,1.22,0,0,0,0
7282,7332,0.00276,0.01973,0.03596,443,0,0,0,0,1,0,0,124.25,17.66,-123.83,-18.4,0,0,0,0
7282,7367,0.00169,0.01205,0.02197,523,0,0,0,0,1,0,0,231.4,15.15,-230.53,-11.22,0,0,0,0
7411,7290,0.00285,0.01709,0.00232,98,0,0,0,0,1,0,0,15.42,39.39,-15.37,-39.31,0,0,0,0
7291,7295,0.00838,0.03474,0.0059,149,0,0,0,0,1,0,0,-54.33,-20.58,54.62,21.24,0,0,0,0
7424,7293,0.0065,0.02894,0.00424,149,0,0,0,0,1,0,0,42.59,-9.78,-42.46,9.9,0,0,0,0
7294,7405,0.0229,0.13751,0.01866,98,0,0,0,0,1,0,0,19.37,5.11,-19.28,-6.52,0,0,0,0
7296,7427,0.0045,0.011,0.00144,102.9,0,0,0,0,1,0,0,12.02,-24.24,-11.98,24.18,0,0,0,0
7316,7297,0.00394,0.01758,0.00258,149,0,0,0,0,1,0,0,72.42,-6.77,-72.21,7.46,0,0,0,0
7297,7384,0.00423,0.0185,0.00282,149,0,0,0,0,1,0,0,51.19,-21.36,-51.05,21.67,0,0,0,0
7298,7362,0.01319,0.03222,0.00422,98,0,0,0,0,1,0,0,-5.01,9.89,5.03,-10.26,0,0,0,0
7298,7395,0.00338,0.0148,0.00225,149,0,0,0,0,1,0,0,5.65,-36.58,-5.6,36.56,0,0,0,0
7364,7299,0.01228,0.07011,0.01053,98,0,0,0,0,1,0,0,-33.71,-0.51,33.86,0.3,0,0,0,0
7413,7299,0.01459,0.065,0.00953,149,0,0,0,0,1,0,0,52.66,6.39,-52.25,-5.51,0,0,0,0
7301,7318,0.01182,0.05168,0.00787,149,0,0,0,0,1,0,0,43.23,-5.04,-43,5.27,0,0,0,0
7302,7426,0.02525,0.06173,0.00808,221,0,0,0,0,1,0,0,56.24,3.58,-55.45,-2.47,0,0,0,0
7303,7393,0.07296,0.17836,0.02335,98,0,0,0,0,1,0,0,3.83,5.43,-3.78,-7.71,0,0,0,0
7305,7304,0.00017,0.01241,0,1160,0,0,1,0,1,0,0,-595.76,4.39,596.35,37.98,0,0,0,0
7307,7304,0.00035,0.02169,0,473,0,0,1,0,1,0,0,96.41,49.21,-96.38,-46.83,0,0,0,0
7308,7304,0.00021,0.02062,0,459,0,0,1,0,1,0,0,96.41,49.21,-96.39,-46.94,0,0,0,0
7309,7304,0.00056,0.04001,0,454,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7310,7304,0.00063,0.03797,0,464,0,0,1,0,1,0,0,96.42,47.43,-96.35,-43.38,0,0,0,0
7311,7304,0.00019,0.01172,0,729,0,0,1,0,1,0,0,192.84,98.42,-192.76,-93.28,0,0,0,0
7341,7304,0.00071,0.00864,0.57375,2020,0,0,0,0,1,0,0,-556.97,-15.26,559.09,-18.7,0,0,0,0
7306,7305,0.00078,0.04744,0,305,0,0,1,0,1,0,0,-170.91,-13.78,171.13,27.48,0,0,0,0
7305,7327,0.0022,0.01568,0.02859,443,0,0,0,0,1,0,0,61.41,-25.86,-61.32,23.54,0,0,0,0
7306,7413,0.00627,0.04371,0.00714,221,0,0,0,0,1,0,0,81.61,5.8,-81.2,-3.64,0,0,0,0
7306,7413,0.00627,0.04371,0.00714,221,0,0,0,0,1,0,0,81.61,5.8,-81.2,-3.64,0,0,0,0
7313,7312,0.00097,0.06614,0,168,0,0,1,0,1,0,0,-98.52,-23.27,98.61,29.96,0,0,0,0
7312,7321,0.00143,0.014,0.02693,548,0,0,0,0,1,0,0,-59.22,-22.08,59.28,19.76,0,0,0,0
7312,7429,0.00088,0.00862,0.01659,548,0,0,0,0,1,0,0,-147.17,-38.05,147.37,38.2,0,0,0,0
7313,7430,0.00541,0.0309,0.00464,98,0,0,0,0,1,0,0,-30.28,-4.83,30.33,4.65,0,0,0,0
7340,7314,0.01916,0.07949,0.01349,149,0,0,0,0,1,0,0,-5.58,-0.31,5.58,-0.98,0,0,0,0
7316,7383,0.01217,0.07861,0.015,221,0,0,0,0,1,0,0,-79.68,5.94,80.48,-2.28,0,0,0,0
7316,7383,0.01217,0.07861,0.015,221,0,0,0,0,1,0,0,-79.68,5.94,80.48,-2.28,0,0,0,0
7317,7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.26,-14.82,79.56,16.19,0,0,0,0
7317,7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.26,-14.82,79.56,16.19,0,0,0,0
7317,7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.26,-14.82,79.56,16.19,0,0,0,0
7317,7424,0.00457,0.02949,0.00563,221,0,0,0,0,1,0,0,-79.26,-14.82,79.56,16.19,0,0,0,0
7318,7382,0.00912,0.04063,0.00596,149,0,0,0,0,1,0,0,11.64,-11.7,-11.61,11.23,0,0,0,0
7321,7320,0.00023,0.01682,0,1000,0,0,1,0,1,0,0,-142.98,-36.93,143.03,40.4,0,0,0,0
7323,7320,0.00036,0.02134,0,584,0,0,1,0,1,0,0,37.83,-13.82,-37.82,14.15,0,0,0,0
7324,7320,0.00032,0.02884,0,577,0,0,1,0,1,0,0,37.83,-13.82,-37.82,14.26,0,0,0,0
7325,7320,0.0003,0.02899,0,581,0,0,1,0,1,0,0,37.83,-13.82,-37.82,14.26,0,0,0,0
7326,7320,0.00017,0.01413,0,568,0,0,1,0,1,0,0,37.83,-13.82,-37.83,14.03,0,0,0,0
7320,7422,0.00066,0.00806,0.53536,2020,0,0,0,0,1,0,0,8.27,-97.1,-8.24,39.85,0,0,0,0
7322,7321,0.00198,0.07214,0,128.4,0,0,1,0,1,0,0,-83.57,-12.18,83.7,17.16,0,0,0,0
7322,7380,0.00578,0.02527,0.00385,149,0,0,0,0,1,0,0,83.57,12.18,-83.17,-10.83,0,0,0,0
7328,7327,0.00161,0.04271,0,172,0,0,1,0,1,0,0,-70.92,-11.09,71,13.22,0,0,0,0
7329,7327,0.00104,0.04807,0,190,0,0,1,0,1,0,0,30.97,38.19,-30.95,-37.11,0,0,0,0
7328,7339,0.01199,0.05341,0.00783,149,0,0,0,0,1,0,0,70.92,11.09,-70.32,-9.21,0,0,0,0
7362,7330,0.00719,0.01758,0.0023,98,0,0,0,0,1,0,0,-62.92,-1.92,63.21,2.4,0,0,0,0
7332,7331,0.00024,0.01699,0,1122,0,0,1,0,1,0,0,-307.58,-60.44,307.81,76.64,0,0,0,0
7334,7331,0.00083,0.0414,0,244,0,0,1,0,1,0,0,0,0,-0,-0,0,0,0,0
7335,7331,0.00017,0.0093,0,1106,0,0,1,0,1,0,0,137.83,140.29,-137.77,-136.97,0,0,0,0
7400,7331,8e-05,0.00168,0.11713,2768,0,0,0,0,1,0,0,837.76,-60.04,-837.23,58.91,0,0,0,0
7333,7332,0.00093,0.03886,0,421.2,0,0,1,0,1,0,0,-255.17,-21.07,255.78,46.55,0,0,0,0
7333,7332,0.00093,0.03886,0,421.2,0,0,1,0,1,0,0,-255.17,-21.07,255.78,46.55,0,0,0,0
7333,7332,0.00093,0.03886,0,421.2,0,0,1,0,1,0,0,-255.17,-21.07,255.78,46.55,0,0,0,0
7401,7332,0.00104,0.01017,0.01957,548,0,0,0,0,1,0,0,95.72,16.45,-95.63,-17.54,0,0,0,0
7336,7418,0.00361,0.02463,0.00419,221,0,0,0,0,1,0,0,75.06,-20.08,-74.84,21.14,0,0,0,0
7336,7418,0.00361,0.02463,0.00419,221,0,0,0,0,1,0,0,75.06,-20.08,-74.84,21.14,0,0,0,0
7345,7338,0.0023,0.01602,0.00262,221,0,0,0,0,1,0,0,63.53,1.26,-63.43,-0.86,0,0,0,0
7345,7338,0.0023,0.01602,0.00262,221,0,0,0,0,1,0,0,63.53,1.26,-63.43,-0.86,0,0,0,0
7342,7341,0.00017,0.01252,0,1311,0,0,1,0,1,0,0,-750.47,-35.71,751.41,105.13,0,0,0,0
7343,7342,0.00185,0.0832,0,190,0,0,1,0,1,0,0,-109.57,-23.94,109.81,34.78,0,0,0,0
7343,7342,0.00185,0.0832,0,190,0,0,1,0,1,0,0,-109.57,-23.94,109.81,34.78,0,0,0,0
7342,7409,0.00056,0.00583,0.01986,750,0,0,0,0,1,0,0,192.13,2.63,-191.92,-2.53,0,0,0,0
7342,7409,0.00056,0.00583,0.01986,750,0,0,0,0,1,0,0,192.13,2.63,-191.92,-2.53,0,0,0,0
7344,7404,0.00903,0.03745,0.00635,149,0,0,0,0,1,0,0,17.77,-10.68,-17.73,10.23,0,0,0,0
7345,7382,0.00439,0.02833,0.00541,221,0,0,0,0,1,0,0,63.87,5.89,-63.69,-5.24,0,0,0,0
7345,7382,0.00439,0.02833,0.00541,221,0,0,0,0,1,0,0,63.87,5.89,-63.69,-5.24,0,0,0,0
7347,7346,0.00014,0.00986,0,1271,0,0,1,0,1,0,0,-699.21,-86.45,699.88,133.37,0,0,0,0
7347,7346,0.00014,0.00986,0,1271,0,0,1,0,1,0,0,-699.21,-86.45,699.88,133.37,0,0,0,0
7349,7346,8e-05,0.00563,0,1019,0,0,1,0,1,0,0,312.97,130.17,-312.88,-124.19,0,0,0,0
7350,7346,0.00022,0.01346,0,1021,0,0,1,0,1,0,0,312.97,56.24,-312.76,-43.65,0,0,0,0
7351,7346,0.00031,0.01784,0,1018,0,0,1,0,1,0,0,312.97,44.34,-312.68,-27.86,0,0,0,0
7352,7346,0.00034,0.01655,0,1025,0,0,1,0,1,0,0,312.97,46.01,-312.65,-30.7,0,0,0,0
7353,7346,0.00019,0.01203,0,1225,0,0,1,0,1,0,0,594.87,72.18,-594.24,-32.24,0,0,0,0
7354,7346,6e-05,0.00671,0,1222,0,0,1,0,1,0,0,591.1,116.42,-590.9,-93.9,0,0,0,0
7355,7346,6e-05,0.00677,0,1218,0,0,1,0,1,0,0,591.1,115.58,-590.9,-92.87,0,0,0,0
7356,7346,0.00012,0.00609,0,1219,0,0,1,0,1,0,0,591.05,120.29,-590.65,-99.8,0,0,0,0
7357,7346,0.00066,0.04067,0,287,0,0,1,0,1,0,0,16.26,8.3,-16.25,-8.17,0,0,0,0
7358,7346,0.0003,0.02129,0,835,0,0,1,0,1,0,0,224.58,36.74,-224.44,-26.55,0,0,0,0
7359,7346,0.00013,0.00906,0,846,0,0,1,0,1,0,0,224.58,80.96,-224.51,-76.19,0,0,0,0
7360,7346,0.00021,0.01514,0,845,0,0,1,0,1,0,0,224.58,49.54,-224.48,-42.13,0,0,0,0
7361,7346,0.00026,0.02464,0,471,0,0,1,0,1,0,0,102.42,30.29,-102.39,-27.7,0,0,0,0
7348,7347,0.00062,0.02698,0,407,0,0,1,0,1,0,0,-244.88,-20.15,245.25,36.04,0,0,0,0
7348,7347,0.00062,0.02698,0,407,0,0,1,0,1,0,0,-244.88,-20.15,245.25,36.04,0,0,0,0
7380,7363,0.03224,0.13375,0.0227,149,0,0,0,0,1,0,0,30.93,-3.97,-30.62,2.94,0,0,0,0
7365,7381,0.00343,0.01423,0.00241,250,0,0,0,0,1,0,0,91.11,-33.43,-90.79,34.54,0,0,0,0
7367,7366,0.00021,0.01366,0,1249,0,0,1,0,1,0,0,-594.69,-71.66,595.42,119.07,0,0,0,0
7367,7366,0.00021,0.01366,0,1249,0,0,1,0,1,0,0,-594.69,-71.66,595.42,119.07,0,0,0,0
7369,7366,0.00053,0.03243,0,494,0,0,1,0,1,0,0,106.98,30.15,-106.92,-26.44,0,0,0,0
7370,7366,0.00065,0.04118,0,480,0,0,1,0,1,0,0,106.98,24.26,-106.9,-19.68,0,0,0,0
7371,7366,0.00049,0.03404,0,469,0,0,1,0,1,0,0,106.98,29.01,-106.92,-25.15,0,0,0,0
7372,7366,0.00049,0.03162,0,485,0,0,1,0,1,0,0,106.98,30.97,-106.92,-27.34,0,0,0,0
7373,7366,0.0001,0.01184,0,491,0,0,1,0,1,0,0,106.98,54.6,-106.96,-53.01,0,0,0,0
7374,7366,0.0004,0.0255,0,487,0,0,1,0,1,0,0,106.98,38.05,-106.93,-35.01,0,0,0,0
7375,7366,0.00045,0.02708,0,712,0,0,1,0,1,0,0,183.16,37.31,-183.01,-28.56,0,0,0,0
7376,7366,0.00035,0.02498,0,713,0,0,1,0,1,0,0,183.16,40.5,-183.04,-32.37,0,0,0,0
7377,7366,0.00031,0.01898,0,705,0,0,1,0,1,0,0,183.16,51.52,-183.05,-45.16,0,0,0,0
7378,7366,0.00036,0.02384,0,694,0,0,1,0,1,0,0,183.16,41.99,-183.04,-34.21,0,0,0,0
7379,7366,0.00031,0.02202,0,700,0,0,1,0,1,0,0,183.16,45.29,-183.05,-38.04,0,0,0,0
7366,7400,0.00014,0.00168,0.11182,2295,0,0,0,0,1,0,0,683.7,162.07,-683.05,-166.07,0,0,0,0
7368,7367,0.00086,0.03726,0,392,0,0,1,0,1,0,0,-224.24,-15.53,224.67,34.15,0,0,0,0
7368,7367,0.00086,0.03726,0,392,0,0,1,0,1,0,0,-224.24,-15.53,224.67,34.15,0,0,0,0
7368,7367,0.00086,0.03726,0,392,0,0,1,0,1,0,0,-224.24,-15.53,224.67,34.15,0,0,0,0
7385,7404,0.00674,0.03846,0.00578,98,0,0,0,0,1,0,0,19.57,5.91,-19.54,-6.31,0,0,0,0
7390,7389,0.00019,0.01131,0,1278,0,0,1,0,1,0,0,-446.71,-59.59,447.07,81.32,0,0,0,0
8030,7389,0.00054,0.00651,0.43275,2020,0,0,0,0,1,0,0,-648.85,-20.71,650.98,0.08,0,0,0,0
7391,7390,0.00148,0.044,0,190.8,0,0,1,0,1,0,0,-78.06,-33.03,78.16,36.12,0,0,0,0
7396,7410,0.00293,0.01892,0.00361,221,0,0,0,0,1,0,0,-83.72,-2.85,83.93,3.85,0,0,0,0
7396,7410,0.00293,0.01892,0.00361,221,0,0,0,0,1,0,0,-83.72,-2.85,83.93,3.85,0,0,0,0
7396,7410,0.00293,0.01892,0.00361,221,0,0,0,0,1,0,0,-83.72,-2.85,83.93,3.85,0,0,0,0
7403,7398,0.00218,0.01408,0.00269,221,0,0,0,0,1,0,0,50.13,-12.5,-50.08,12.6,0,0,0,0
7403,7398,0.00218,0.01408,0.00269,221,0,0,0,0,1,0,0,50.13,-12.5,-50.08,12.6,0,0,0,0
7399,7417,0.00504,0.03508,0.00573,221,0,0,0,0,1,0,0,53.71,-29.45,-53.52,30.19,0,0,0,0
7399,7417,0.00504,0.03508,0.00573,221,0,0,0,0,1,0,0,53.71,-29.45,-53.52,30.19,0,0,0,0
7401,7400,0.00011,0.00786,0,1297,0,0,1,0,1,0,0,-720.72,-88.61,721.28,128.62,0,0,0,0
7402,7401,0.00049,0.03223,0,423,0,0,1,0,1,0,0,-259.45,-16.29,259.77,37.72,0,0,0,0
7401,7409,0.00483,0.04717,0.09075,548,0,0,0,0,1,0,0,159.25,6.48,-158.06,-4.19,0,0,0,0
7403,7419,0.00504,0.03445,0.00586,221,0,0,0,0,1,0,0,-93.8,10.16,94.25,-7.67,0,0,0,0
7403,7419,0.00504,0.03445,0.00586,221,0,0,0,0,1,0,0,-93.8,10.16,94.25,-7.67,0,0,0,0
7407,7406,0.0002,0.01441,0,1026,0,0,1,0,1,0,0,-136.14,-10.53,136.18,13.12,0,0,0,0
7414,7406,0.00034,0.0041,0.275,2295,0,0,0,0,1,0,0,-1352.6,182.05,1358.7,-137.72,0,0,0,0
